Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,,
2024-09-23 13:30:00,245.77499389648438,245.77499389648438,245.86529541015625,241.9199981689453,242.63999938964844,6940943
2024-09-23 13:35:00,246.56930541992188,246.56930541992188,247.16990661621094,244.39999389648438,245.77000427246094,3918219
2024-09-23 13:40:00,247.1699981689453,247.1699981689453,247.5590057373047,246.1999969482422,246.53500366210938,2615189
2024-09-23 13:45:00,247.9199981689453,247.9199981689453,247.92999267578125,246.58619689941406,247.14999389648438,2156661
2024-09-23 13:50:00,247.58990478515625,247.58990478515625,247.97000122070312,246.6107940673828,247.90499877929688,1654329
2024-09-23 13:55:00,246.9499969482422,246.9499969482422,247.80999755859375,246.80999755859375,247.54660034179688,1191448
2024-09-23 14:00:00,246.33999633789062,246.33999633789062,247.3695068359375,246.21009826660156,246.9600067138672,1548455
2024-09-23 14:05:00,247.83990478515625,247.83990478515625,248.36990356445312,245.9300994873047,246.3300018310547,2565674
2024-09-23 14:10:00,247.11099243164062,247.11099243164062,248.2899932861328,246.89999389648438,247.8000030517578,1584307
2024-09-23 14:15:00,247.1699981689453,247.1699981689453,247.36000061035156,246.7200927734375,247.07029724121094,975137
2024-09-23 14:20:00,247.30999755859375,247.30999755859375,247.65069580078125,246.61000061035156,247.1750030517578,1276019
2024-09-23 14:25:00,247.83999633789062,247.83999633789062,248.47999572753906,246.97000122070312,247.28500366210938,1406368
2024-09-23 14:30:00,248.08839416503906,248.08839416503906,248.40989685058594,247.5601043701172,247.83999633789062,966835
2024-09-23 14:35:00,247.1999969482422,247.1999969482422,248.47999572753906,247.05999755859375,248.0800018310547,1963677
2024-09-23 14:40:00,248.50999450683594,248.50999450683594,248.67999267578125,247.10000610351562,247.19500732421875,1707403
2024-09-23 14:45:00,249.10009765625,249.10009765625,249.1999969482422,248.16000366210938,248.5,1683573
2024-09-23 14:50:00,248.99000549316406,248.99000549316406,249.41000366210938,248.73060607910156,249.11050415039062,1275349
2024-09-23 14:55:00,248.46029663085938,248.46029663085938,249.10000610351562,248.39999389648438,248.98500061035156,919380
2024-09-23 15:00:00,247.86509704589844,247.86509704589844,248.75,247.6999969482422,248.42999267578125,1361848
2024-09-23 15:05:00,247.8800048828125,247.8800048828125,247.89999389648438,247.2949981689453,247.85499572753906,1115320
2024-09-23 15:10:00,248.61000061035156,248.61000061035156,248.8800048828125,248.16000366210938,248.2165985107422,1440232
2024-09-23 15:15:00,247.8800048828125,247.8800048828125,248.86000061035156,247.77000427246094,248.63999938964844,839510
2024-09-23 15:20:00,248.13999938964844,248.13999938964844,248.47999572753906,247.8302001953125,247.88999938964844,588430
2024-09-23 15:25:00,248.22999572753906,248.22999572753906,248.6699981689453,247.82009887695312,248.16000366210938,650994
